customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0002256,Male,0,No,No,9,Yes,No,No,Yes,No internet,No internet,No,No internet,One year,Yes,Bank transfer,28.41,5690.19,1
0002257,Female,1,Yes,No,37,Yes,DSL,No internet,No,No,No,No,No internet,Two year,No,Credit card,61.96,4227.12,0
0002258,Female,1,Yes,No,2,Yes,Fiber optic,No,No internet,Yes,Yes,No internet,No internet,Month-to-month,Yes,Mailed check,118.0,117.4,1
0002259,Male,1,No,Yes,4,No,DSL,No internet,No,Yes,No internet,No internet,No,Month-to-month,Yes,Electronic check,112.59,1659.19,0
0002260,Male,1,No,Yes,15,Yes,Fiber optic,No internet,No internet,No internet,Yes,No internet,Yes,One year,Yes,Electronic check,77.68,6359.95,1
0002261,Female,0,Yes,No,55,Yes,DSL,No internet,No internet,No,No internet,No,No,One year,Yes,Bank transfer,43.77,8828.62,0
0002262,Female,0,Yes,No,21,Yes,Fiber optic,No internet,No internet,No,No,No internet,No internet,Month-to-month,Yes,Electronic check,83.46,7124.42,1
0002263,Female,0,No,No,46,Yes,Fiber optic,Yes,Yes,No internet,No,No internet,No internet,Two year,Yes,Mailed check,50.93,8363.73,0
0002264,Female,1,No,No,18,Yes,Fiber optic,Yes,No internet,No,No,Yes,No internet,One year,No,Credit card,84.65,2286.32,0
0002265,Male,0,Yes,No,38,Yes,DSL,Yes,No,Yes,No internet,No,Yes,Month-to-month,Yes,Credit card,35.28,6195.29,0
0002266,Female,0,No,Yes,9,Yes,DSL,No internet,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.38,4092.46,0
0002267,Female,0,Yes,Yes,42,Yes,DSL,Yes,Yes,Yes,No,No internet,Yes,Two year,No,Bank transfer,88.55,3691.01,0
0002268,Male,0,No,Yes,12,Yes,No,No internet,Yes,No internet,No,Yes,No,One year,Yes,Credit card,90.88,4682.24,1
0002269,Female,0,Yes,No,20,Yes,DSL,No internet,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,117.66,9587.51,1
0002270,Male,0,No,No,4,Yes,DSL,No,No internet,No internet,No,No,No internet,Month-to-month,Yes,Credit card,20.68,9737.83,1
0002271,Male,0,Yes,No,63,Yes,No,No,Yes,No internet,Yes,Yes,No,Month-to-month,Yes,Electronic check,25.89,8676.2,0
0002272,Male,0,No,No,30,Yes,Fiber optic,No,No internet,No,Yes,No,No,One year,Yes,Credit card,79.72,4147.2,1
0002273,Female,0,No,Yes,48,Yes,Fiber optic,No internet,No internet,No,No internet,Yes,Yes,Month-to-month,No,Mailed check,67.22,287.94,0
0002274,Female,0,Yes,Yes,5,Yes,No,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,82.15,4050.68,1
0002275,Male,1,No,No,1,Yes,No,No,Yes,Yes,No internet,No internet,Yes,Month-to-month,No,Credit card,88.76,9084.72,1
0002276,Female,0,Yes,No,10,Yes,Fiber optic,No internet,No,No internet,No,No,No,Two year,Yes,Bank transfer,21.51,1096.89,0
0002277,Female,0,No,Yes,18,Yes,No,No internet,Yes,Yes,Yes,No internet,Yes,Two year,Yes,Credit card,67.21,7360.37,1
0002278,Male,0,No,No,40,Yes,Fiber optic,Yes,Yes,No internet,No internet,No internet,No internet,One year,Yes,Mailed check,68.7,9450.58,1
0002279,Male,0,No,No,12,Yes,No,No internet,No internet,No internet,Yes,No,No,Month-to-month,Yes,Bank transfer,81.37,5157.48,0
0002280,Female,0,No,Yes,7,Yes,Fiber optic,Yes,No internet,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,54.56,484.2,1
0002281,Male,0,No,No,11,Yes,Fiber optic,No internet,Yes,No internet,No internet,No,Yes,One year,Yes,Bank transfer,24.94,5543.73,1
0002282,Female,0,Yes,Yes,30,No,DSL,No,Yes,Yes,No,No,No internet,One year,No,Electronic check,50.93,7624.3,1
0002283,Female,0,Yes,No,10,Yes,No,No internet,No internet,No,No internet,No internet,No internet,One year,Yes,Mailed check,40.21,7228.02,1
0002284,Female,0,No,Yes,72,Yes,No,Yes,Yes,No internet,No,Yes,Yes,Month-to-month,No,Credit card,98.21,5640.94,0
0002285,Female,0,No,No,4,Yes,No,No internet,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer,107.73,6639.22,1
0002286,Male,0,No,No,34,Yes,DSL,No internet,Yes,No,Yes,No,Yes,Two year,No,Bank transfer,35.72,3058.82,0
0002287,Male,0,No,No,22,Yes,DSL,No,No,No internet,No internet,No internet,No,Month-to-month,No,Bank transfer,80.15,2351.47,1
0002288,Male,0,Yes,Yes,6,Yes,Fiber optic,No internet,Yes,No internet,No,No,No,One year,No,Electronic check,38.5,9753.3,1
0002289,Male,1,Yes,Yes,35,No,Fiber optic,No,Yes,No internet,No,Yes,Yes,Two year,Yes,Electronic check,102.86,3188.14,0
0002290,Female,0,Yes,No,14,Yes,DSL,Yes,No internet,No internet,Yes,No internet,No internet,Month-to-month,Yes,Bank transfer,96.72,7622.82,1
0002291,Female,0,No,Yes,28,Yes,No,No internet,No internet,No,No internet,No,No internet,One year,Yes,Credit card,77.35,2038.87,0
0002292,Male,0,Yes,No,27,Yes,No,Yes,No,No internet,No,No,No internet,Month-to-month,Yes,Bank transfer,50.37,4741.97,0
0002293,Female,0,Yes,No,2,Yes,Fiber optic,No internet,No internet,No internet,No,No,No,One year,Yes,Electronic check,118.27,1576.44,1
0002294,Female,0,No,Yes,45,Yes,DSL,No,Yes,No,Yes,No,No internet,Month-to-month,No,Electronic check,83.94,3254.38,0
0002295,Female,0,No,No,28,Yes,No,No internet,No,No,No,No,No internet,Two year,Yes,Mailed check,93.35,1989.02,1
0002296,Male,0,No,No,37,Yes,Fiber optic,No,Yes,No internet,Yes,No,Yes,Month-to-month,No,Credit card,107.81,10514.5,0
0002297,Male,0,No,No,14,Yes,DSL,Yes,Yes,No,No internet,Yes,No internet,Month-to-month,Yes,Credit card,102.02,193.91,1
0002298,Male,0,No,No,5,No,DSL,Yes,Yes,No,No,No internet,No,Two year,No,Bank transfer,101.73,3837.42,1
0002299,Female,0,Yes,No,9,Yes,No,No,No,Yes,No,No internet,No,Two year,Yes,Credit card,43.92,6930.94,0
0002300,Male,0,No,Yes,57,Yes,Fiber optic,No internet,No internet,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50.22,9663.91,0
0002301,Male,0,Yes,Yes,69,Yes,DSL,No,No internet,Yes,Yes,No internet,Yes,Month-to-month,Yes,Credit card,58.04,10961.39,0
0002302,Male,1,No,No,16,Yes,Fiber optic,No,No internet,Yes,No,No,No,Month-to-month,Yes,Bank transfer,111.51,6704.01,1
0002303,Male,0,No,No,8,Yes,No,No,Yes,Yes,Yes,No internet,Yes,Month-to-month,Yes,Mailed check,23.84,10100.78,1
0002304,Male,0,No,Yes,32,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,44.43,10434.67,0
0002305,Male,0,Yes,Yes,36,No,DSL,Yes,No internet,Yes,No internet,Yes,No internet,Month-to-month,Yes,Bank transfer,63.17,5915.78,0
0002306,Female,0,Yes,Yes,42,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.94,1292.15,0
0002307,Female,0,No,Yes,0,Yes,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,34.54,5530.17,1
0002308,Male,0,Yes,Yes,0,Yes,DSL,Yes,Yes,No,Yes,No internet,No internet,One year,No,Bank transfer,69.76,5334.31,1
0002309,Male,0,No,No,11,Yes,Fiber optic,Yes,No,No internet,No,No,No internet,Two year,Yes,Electronic check,52.18,6037.46,1
0002310,Female,0,No,No,4,Yes,Fiber optic,Yes,No internet,No,No,No internet,No internet,Month-to-month,Yes,Credit card,40.06,3891.25,0
0002311,Female,1,No,Yes,40,Yes,No,No internet,No internet,Yes,Yes,No internet,Yes,Two year,Yes,Bank transfer,24.28,7361.12,0
0002312,Male,0,No,Yes,19,Yes,DSL,No internet,No,No internet,No,No,Yes,One year,No,Bank transfer,101.85,5123.72,1
0002313,Male,0,No,No,43,No,No,Yes,No,No internet,No internet,No internet,Yes,Month-to-month,Yes,Electronic check,87.83,6291.84,0
0002314,Male,1,Yes,No,4,Yes,DSL,No,No,No,No internet,No internet,No,One year,Yes,Bank transfer,46.65,3333.31,0
0002315,Male,0,Yes,Yes,24,Yes,Fiber optic,No,No,No internet,No,No internet,No internet,One year,No,Credit card,57.7,4854.17,0
0002316,Female,0,No,No,21,Yes,Fiber optic,Yes,No internet,No,No internet,No internet,Yes,Month-to-month,No,Bank transfer,73.91,7852.75,1
0002317,Male,0,No,No,10,Yes,Fiber optic,Yes,No internet,No,Yes,Yes,Yes,Month-to-month,No,Credit card,50.77,1198.44,0
0002318,Male,1,No,No,18,Yes,No,No internet,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,37.11,8816.67,0
0002319,Male,0,No,No,22,Yes,DSL,Yes,No,No internet,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,39.49,4665.85,1
0002320,Male,0,Yes,No,55,Yes,DSL,No internet,No internet,No internet,No,No internet,No internet,Month-to-month,Yes,Electronic check,104.77,10727.01,1
0002321,Female,0,Yes,No,1,No,No,Yes,No,No internet,Yes,No,No internet,Two year,Yes,Credit card,67.44,5853.11,0
0002322,Female,0,Yes,No,43,Yes,DSL,No,No internet,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,66.09,643.77,0
0002323,Female,0,No,Yes,72,Yes,No,Yes,Yes,No internet,No,No internet,No,One year,Yes,Mailed check,57.54,5632.6,0
0002324,Male,0,Yes,No,32,Yes,Fiber optic,No,No internet,Yes,No internet,Yes,No internet,Two year,Yes,Mailed check,91.71,5830.23,1
0002325,Male,0,Yes,Yes,33,Yes,No,Yes,No internet,No internet,Yes,Yes,No,Month-to-month,Yes,Bank transfer,102.62,7336.8,1
0002326,Female,0,No,Yes,6,Yes,No,No internet,Yes,No internet,No,Yes,No,Month-to-month,No,Bank transfer,91.5,1827.79,1
0002327,Male,0,Yes,No,18,Yes,Fiber optic,Yes,No,Yes,No internet,Yes,No internet,Month-to-month,Yes,Bank transfer,67.43,5253.96,1
0002328,Male,1,No,No,30,Yes,DSL,No,No internet,No,No internet,No internet,No,Month-to-month,Yes,Electronic check,38.45,4270.1,0
0002329,Female,1,No,No,23,Yes,No,No,Yes,No,No internet,Yes,No internet,One year,Yes,Credit card,73.27,10094.29,1
0002330,Female,0,Yes,Yes,12,No,DSL,No,Yes,No internet,Yes,No internet,Yes,One year,Yes,Electronic check,92.09,3270.8,1
0002331,Female,0,Yes,No,70,Yes,Fiber optic,Yes,Yes,Yes,No internet,No,No internet,Two year,No,Mailed check,60.15,219.75,0
0002332,Female,0,No,No,18,Yes,No,No internet,No internet,Yes,No internet,No,Yes,Month-to-month,No,Mailed check,119.06,5480.2,1
0002333,Male,0,Yes,Yes,72,Yes,DSL,No internet,No,Yes,No internet,Yes,No,Month-to-month,Yes,Bank transfer,113.38,10591.48,0
0002334,Male,0,Yes,No,20,Yes,DSL,No internet,No internet,No,Yes,No,No,Two year,No,Electronic check,113.13,7073.95,1
0002335,Female,0,Yes,No,39,Yes,Fiber optic,No,No internet,No,No,No,Yes,One year,No,Credit card,78.54,6616.94,0
0002336,Male,1,Yes,Yes,33,Yes,Fiber optic,No,No internet,No,No internet,No internet,No internet,Month-to-month,No,Electronic check,74.38,9158.63,1
0002337,Female,0,No,Yes,27,Yes,No,No internet,Yes,Yes,No,No internet,Yes,Month-to-month,No,Electronic check,72.45,1723.54,1
0002338,Female,0,Yes,No,0,Yes,DSL,No internet,No,No,No internet,Yes,No,Two year,No,Mailed check,65.87,3903.9,0
0002339,Male,0,No,No,2,Yes,No,Yes,No internet,No internet,No internet,No,Yes,Month-to-month,Yes,Credit card,34.43,2307.45,1
0002340,Female,0,Yes,Yes,21,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,107.43,4238.9,1
0002341,Male,0,No,No,60,Yes,No,Yes,No internet,No internet,No internet,No internet,Yes,Month-to-month,Yes,Electronic check,101.4,637.15,0
0002342,Male,0,No,Yes,22,Yes,Fiber optic,No internet,No,No,No internet,Yes,No,Month-to-month,Yes,Credit card,93.77,4526.28,1
0002343,Male,0,No,No,6,Yes,Fiber optic,No internet,Yes,No internet,No,No,No internet,Month-to-month,Yes,Electronic check,88.37,1644.22,1
0002344,Male,1,No,No,9,No,Fiber optic,No internet,No,Yes,Yes,No,No internet,One year,No,Electronic check,65.58,6835.7,0
0002345,Female,0,Yes,Yes,24,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer,119.55,5294.08,1
0002346,Male,1,No,No,22,Yes,DSL,No internet,Yes,No internet,No,No internet,No,Month-to-month,No,Credit card,62.96,7349.85,1
0002347,Female,0,Yes,No,72,Yes,DSL,Yes,No,Yes,No,No internet,Yes,Month-to-month,Yes,Electronic check,44.79,4868.64,0
0002348,Female,0,Yes,No,18,Yes,DSL,Yes,No internet,No internet,No,No internet,No internet,Month-to-month,No,Electronic check,52.02,6895.94,1
0002349,Female,0,No,No,10,Yes,Fiber optic,No,No internet,No,Yes,No,No internet,Month-to-month,Yes,Mailed check,90.95,1115.85,0
0002350,Female,0,Yes,No,18,Yes,Fiber optic,Yes,No internet,No,No internet,No,No internet,Month-to-month,Yes,Electronic check,48.71,1831.41,1
0002351,Male,0,No,No,38,No,Fiber optic,Yes,No internet,No,Yes,No internet,No,Month-to-month,Yes,Mailed check,86.2,10641.55,1
0002352,Male,0,Yes,Yes,19,Yes,DSL,No,No,Yes,No internet,No internet,No internet,Month-to-month,Yes,Credit card,90.5,9245.3,1
0002353,Female,0,No,No,9,Yes,Fiber optic,Yes,No internet,No,No internet,No,Yes,One year,No,Mailed check,110.3,6157.34,1
0002354,Female,0,No,Yes,10,Yes,No,No,No internet,Yes,No,No internet,No internet,Two year,No,Mailed check,64.89,10985.77,0
0002355,Male,0,No,Yes,35,Yes,DSL,Yes,Yes,Yes,No internet,No,No internet,Month-to-month,No,Electronic check,67.94,414.49,0
0002356,Female,0,No,Yes,1,Yes,No,No,No,No,Yes,No internet,Yes,Month-to-month,Yes,Credit card,25.03,10756.77,0
0002357,Male,0,No,No,8,No,Fiber optic,No,Yes,No,No internet,No internet,Yes,Month-to-month,Yes,Bank transfer,35.9,677.79,1
0002358,Female,0,No,No,4,Yes,No,No internet,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,43.75,7074.05,1
0002359,Male,0,Yes,Yes,72,Yes,DSL,No,No internet,No,Yes,Yes,No,Two year,No,Credit card,113.08,6426.25,0
0002360,Female,1,No,Yes,2,Yes,Fiber optic,Yes,No internet,No internet,Yes,No internet,Yes,Month-to-month,No,Electronic check,83.37,9631.21,1
0002361,Female,0,Yes,No,35,Yes,Fiber optic,No internet,No,No internet,No internet,Yes,No internet,Month-to-month,No,Credit card,110.03,6431.9,0
0002362,Male,0,Yes,No,24,Yes,No,No internet,Yes,No internet,No,Yes,No internet,One year,Yes,Mailed check,49.85,2444.5,0
0002363,Female,0,Yes,No,25,Yes,Fiber optic,No internet,No internet,Yes,Yes,No internet,Yes,Month-to-month,Yes,Mailed check,51.63,2384.55,0
0002364,Female,0,Yes,No,36,No,Fiber optic,No,Yes,Yes,No,No internet,No,One year,Yes,Bank transfer,68.87,8078.01,1
0002365,Male,0,No,No,12,Yes,Fiber optic,No,No internet,No internet,Yes,Yes,Yes,Two year,Yes,Credit card,85.28,9180.15,1
0002366,Female,1,No,Yes,12,No,Fiber optic,No internet,No internet,No,No internet,Yes,No internet,Month-to-month,Yes,Electronic check,33.0,5357.34,1
0002367,Male,1,No,No,8,Yes,Fiber optic,No,No internet,Yes,Yes,No internet,No internet,Month-to-month,Yes,Mailed check,35.66,8874.68,0
0002368,Male,0,No,No,22,No,DSL,Yes,No internet,Yes,No internet,No,No,Month-to-month,Yes,Electronic check,99.88,1737.17,1
0002369,Female,0,Yes,No,66,Yes,DSL,Yes,No,Yes,No internet,No internet,No,One year,No,Electronic check,105.98,5860.27,0
0002370,Female,0,Yes,Yes,64,Yes,DSL,Yes,Yes,Yes,No internet,No,No,One year,Yes,Credit card,18.7,5267.57,0
0002371,Female,0,Yes,Yes,30,Yes,Fiber optic,No,Yes,No internet,No internet,Yes,Yes,Month-to-month,Yes,Bank transfer,90.38,9125.64,0
0002372,Female,0,No,Yes,59,No,Fiber optic,Yes,No,No internet,No,Yes,No,Month-to-month,No,Mailed check,54.56,10111.75,0
0002373,Female,0,Yes,No,72,Yes,Fiber optic,Yes,No,Yes,No internet,Yes,Yes,Month-to-month,No,Electronic check,53.02,1263.96,0
0002374,Female,0,No,No,39,Yes,No,No,No,No,Yes,No internet,Yes,Two year,Yes,Bank transfer,74.84,6417.6,0
0002375,Female,0,No,Yes,13,Yes,Fiber optic,No,No internet,No internet,No,No,Yes,One year,Yes,Mailed check,94.99,4588.0,1
0002376,Male,0,No,No,16,Yes,No,Yes,No internet,Yes,No,No internet,No,One year,Yes,Mailed check,112.66,5256.83,1
0002377,Female,0,No,No,66,Yes,Fiber optic,No internet,Yes,No internet,No,Yes,Yes,Month-to-month,No,Bank transfer,19.07,9178.98,0
0002378,Male,1,No,No,27,Yes,DSL,No internet,No,Yes,No,No internet,No,Two year,Yes,Bank transfer,45.17,7386.11,0
0002379,Female,0,Yes,No,42,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,57.54,5598.16,1
0002380,Female,1,Yes,No,3,Yes,Fiber optic,No,No,Yes,No internet,No internet,Yes,One year,No,Bank transfer,25.99,6188.09,0
0002381,Male,0,No,No,5,Yes,DSL,No,Yes,Yes,Yes,No internet,No,Two year,Yes,Credit card,21.62,9402.09,1
0002382,Female,0,No,No,10,Yes,DSL,No internet,No,Yes,No internet,No,Yes,Two year,No,Electronic check,119.34,9211.42,1
0002383,Female,1,No,No,5,Yes,DSL,Yes,No,No,No,No,No internet,Month-to-month,No,Bank transfer,83.88,3777.69,1
0002384,Male,0,Yes,Yes,59,Yes,No,No internet,No internet,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.38,1264.23,0
0002385,Female,0,No,No,6,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,56.31,1740.09,1
0002386,Female,0,Yes,Yes,20,Yes,DSL,No internet,No internet,No internet,No,Yes,No internet,Two year,Yes,Electronic check,90.13,3560.41,0
0002387,Female,0,Yes,Yes,2,No,Fiber optic,No,No internet,Yes,No internet,No internet,No,Month-to-month,Yes,Credit card,32.81,10620.35,1
0002388,Male,0,Yes,Yes,4,Yes,Fiber optic,Yes,Yes,No internet,No,Yes,Yes,Month-to-month,Yes,Bank transfer,61.34,10254.99,1
0002389,Female,1,Yes,No,7,Yes,Fiber optic,No,No internet,Yes,No internet,No internet,No,Two year,No,Credit card,106.06,9915.93,1
0002390,Female,1,Yes,No,72,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,45.67,6209.55,0
0002391,Female,1,Yes,Yes,39,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet,Month-to-month,Yes,Bank transfer,35.62,5486.95,1
0002392,Female,0,No,No,27,Yes,DSL,No internet,No,No,No,Yes,No,Month-to-month,Yes,Credit card,108.27,2752.61,1
0002393,Male,0,No,No,62,Yes,DSL,No,No,Yes,No internet,Yes,No internet,Month-to-month,Yes,Electronic check,114.9,7470.38,0
0002394,Male,0,No,No,72,Yes,No,No internet,No internet,No,No internet,No,No internet,One year,Yes,Mailed check,107.79,9691.39,0
0002395,Female,1,Yes,Yes,15,Yes,DSL,No,Yes,No,Yes,No internet,Yes,One year,Yes,Bank transfer,112.08,9250.89,1
0002396,Female,0,No,Yes,9,Yes,DSL,No,No internet,Yes,No internet,Yes,No,Month-to-month,Yes,Bank transfer,59.58,8371.7,1
0002397,Male,0,Yes,No,9,Yes,Fiber optic,No,Yes,No internet,Yes,No internet,No,Month-to-month,Yes,Credit card,65.77,2699.33,0
0002398,Male,0,Yes,No,0,Yes,Fiber optic,No internet,Yes,Yes,No,No internet,No,Month-to-month,Yes,Mailed check,81.3,6343.93,0
0002399,Female,0,No,No,8,Yes,No,No internet,No internet,Yes,No,No internet,No internet,Month-to-month,Yes,Mailed check,23.99,2489.69,1
0002400,Male,0,Yes,No,10,Yes,DSL,No,No internet,No internet,No,Yes,Yes,Two year,Yes,Mailed check,87.54,8846.02,1
0002401,Female,1,No,No,0,Yes,Fiber optic,No internet,No,No,No internet,No internet,No internet,Month-to-month,No,Mailed check,73.34,10146.56,0
0002402,Male,1,No,Yes,53,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card,113.62,10317.51,1
0002403,Male,0,No,No,47,Yes,Fiber optic,No internet,Yes,No internet,No,No internet,Yes,Two year,No,Bank transfer,73.5,10122.36,1
0002404,Male,0,No,No,7,Yes,No,No internet,Yes,No internet,No,No internet,Yes,One year,Yes,Electronic check,119.08,3148.48,1
0002405,Male,1,No,Yes,40,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,116.88,2323.67,1
0002406,Female,0,Yes,Yes,39,Yes,DSL,No internet,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,58.96,925.3,0
0002407,Male,0,No,No,10,Yes,No,No,Yes,No internet,No internet,No,Yes,Two year,Yes,Bank transfer,21.51,8246.49,1
0002408,Male,0,Yes,No,29,Yes,DSL,No internet,No,Yes,No internet,No,No,Month-to-month,Yes,Electronic check,100.37,10583.71,1
0002409,Female,0,No,Yes,8,No,DSL,No internet,No internet,Yes,No internet,No,No,Two year,No,Electronic check,104.96,1325.85,1
0002410,Male,0,No,Yes,1,Yes,DSL,No,No,No,No internet,No internet,No,Month-to-month,No,Bank transfer,74.4,5264.62,1
0002411,Male,0,Yes,Yes,17,Yes,DSL,No internet,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,92.73,3017.92,1
0002412,Female,0,No,No,14,Yes,Fiber optic,Yes,No internet,No,No internet,No,No internet,Two year,No,Credit card,66.66,8029.43,1
0002413,Male,0,Yes,No,3,Yes,DSL,Yes,Yes,No internet,Yes,No,Yes,Two year,No,Electronic check,82.55,9512.28,1
0002414,Female,1,Yes,No,16,Yes,Fiber optic,Yes,No internet,No,No,No internet,Yes,Month-to-month,No,Electronic check,70.24,3871.9,1
0002415,Female,0,No,No,72,Yes,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card,66.94,7532.57,0
0002416,Female,1,Yes,No,32,Yes,Fiber optic,No,No,No internet,Yes,Yes,No,Two year,No,Bank transfer,101.66,4394.68,0
0002417,Female,0,Yes,Yes,33,Yes,Fiber optic,No,Yes,No,No internet,No internet,Yes,Month-to-month,Yes,Credit card,36.31,10436.09,1
0002418,Male,0,Yes,No,35,Yes,No,Yes,No,No,Yes,No internet,No internet,Month-to-month,Yes,Mailed check,61.31,43.61,1
0002419,Female,0,No,Yes,34,Yes,DSL,No,Yes,No internet,No internet,Yes,No internet,Month-to-month,No,Mailed check,86.77,8457.01,1
0002420,Male,1,Yes,Yes,0,Yes,Fiber optic,No internet,No,No,Yes,No,Yes,One year,No,Electronic check,118.53,494.1,1
0002421,Male,0,Yes,Yes,64,No,No,No internet,Yes,Yes,No,No,No,Two year,Yes,Bank transfer,76.32,7979.63,0
0002422,Male,0,No,No,44,Yes,DSL,No internet,Yes,No,No internet,Yes,Yes,Month-to-month,Yes,Mailed check,74.12,10450.57,0
0002423,Male,0,Yes,No,8,Yes,Fiber optic,Yes,Yes,No,No internet,No,No,Month-to-month,Yes,Bank transfer,69.82,9739.33,1
0002424,Male,0,Yes,No,20,Yes,Fiber optic,Yes,No internet,Yes,No internet,No,Yes,Month-to-month,Yes,Bank transfer,23.29,1324.77,0
0002425,Male,0,No,No,23,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,84.39,817.91,1
0002426,Male,1,No,Yes,3,Yes,Fiber optic,No,No,No internet,No internet,No internet,No,One year,Yes,Bank transfer,116.31,10111.36,0
0002427,Male,1,No,No,7,Yes,No,No,No,No internet,Yes,Yes,Yes,Month-to-month,No,Bank transfer,91.7,3033.87,1
0002428,Male,0,Yes,No,0,No,Fiber optic,Yes,No internet,Yes,No internet,No,Yes,Month-to-month,Yes,Bank transfer,50.6,1952.58,0
0002429,Male,1,No,Yes,49,Yes,Fiber optic,No,No internet,No internet,No internet,Yes,No internet,Month-to-month,Yes,Electronic check,85.01,2581.54,0
0002430,Female,0,No,No,0,Yes,Fiber optic,No internet,No internet,No,No,No internet,No internet,Month-to-month,Yes,Credit card,69.4,5903.34,0
0002431,Female,0,Yes,No,9,Yes,Fiber optic,No internet,No internet,No internet,Yes,No,No,Month-to-month,No,Electronic check,85.99,766.61,1
0002432,Female,0,Yes,Yes,2,Yes,DSL,No internet,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,119.75,309.92,1
0002433,Male,0,No,Yes,38,Yes,No,Yes,No,No,Yes,No internet,No internet,Month-to-month,No,Electronic check,80.19,6458.46,0
