SeniorCitizen,tenure,MonthlyCharges,TotalCharges,cluster
1,14,118.74,2983.04,0
0,14,58.94,5486.7,1
0,6,118.48,1544.75,2
0,17,73.67,2531.82,2
0,14,90.43,5463.11,1
1,10,40.49,7941.64,0
0,14,118.7,313.83,2
1,12,18.88,6287.24,0
0,70,105.38,4235.81,2
1,72,88.23,6193.77,0
1,45,85.24,7052.84,0
1,72,50.16,426.12,0
0,7,36.98,5931.7,1
0,46,81.63,10398.32,1
0,13,111.35,4660.56,2
0,34,43.55,10041.84,1
1,5,100.25,10686.6,0
0,41,27.03,6822.25,1
1,2,42.79,5698.83,0
0,7,23.63,8507.07,1
0,43,56.98,8686.2,1
0,34,89.02,6867.2,1
0,17,68.57,24.53,2
0,27,72.86,7187.87,1
0,5,76.65,9693.8,1
1,27,40.78,765.79,0
0,0,52.02,3301.04,2
0,44,64.4,9429.55,1
0,18,76.52,6884.39,1
0,72,104.4,1273.46,2
0,16,65.11,6571.72,1
0,14,96.43,6806.51,1
0,14,30.02,1223.34,2
0,11,31.24,1907.25,2
0,4,47.39,6425.1,1
1,46,50.46,4554.15,0
0,12,81.88,2556.51,2
0,18,40.37,6905.53,1
0,0,32.42,1230.27,2
0,1,83.88,1262.9,2
0,22,119.73,134.05,2
0,52,119.19,7201.18,1
0,17,112.05,10245.29,1
0,4,24.33,245.94,2
0,3,95.96,4431.47,2
0,57,57.19,1945.06,2
0,30,101.87,7115.65,1
0,72,22.93,4932.83,2
0,2,103.37,6495.78,1
0,58,81.22,9245.43,1
0,46,26.18,6266.61,1
0,55,115.76,5903.94,1
0,0,106.99,1596.69,2
1,33,88.28,5094.37,0
0,19,55.66,6912.33,1
0,21,69.99,7777.0,1
0,15,20.78,919.91,2
0,33,86.53,7540.22,1
0,72,115.45,2170.02,2
0,30,40.3,7278.36,1
0,28,59.57,3090.54,2
1,26,105.91,6507.36,0
0,29,24.75,1724.87,2
0,10,50.64,10563.36,1
0,9,114.03,7713.87,1
0,38,96.44,2815.62,2
0,1,26.25,9151.17,1
0,35,65.37,10527.59,1
0,42,70.28,5981.73,1
0,18,93.52,3851.48,2
0,60,39.87,2095.97,2
0,16,42.03,6803.59,1
1,4,104.97,2760.07,0
0,11,40.89,9757.22,1
0,59,63.65,3010.75,2
0,72,88.9,1185.5,2
0,13,71.54,10877.17,1
0,4,111.37,4281.13,2
0,8,70.14,7223.96,1
0,20,39.17,2936.85,2
0,21,102.83,2766.19,2
0,24,97.44,4745.17,2
0,45,38.63,9328.11,1
0,31,96.66,6207.78,1
0,7,50.87,5778.96,1
1,12,75.66,4251.51,0
0,45,117.03,2736.31,2
1,25,22.52,8377.15,0
0,4,35.41,191.3,2
0,9,79.82,10315.03,1
0,39,23.11,8473.19,1
0,4,29.22,3528.81,2
0,29,80.52,9218.27,1
0,20,103.83,3751.41,2
0,3,73.67,3508.56,2
1,29,37.05,3396.08,0
0,3,31.4,4428.99,2
0,12,101.7,9098.41,1
0,9,110.08,2872.23,2
0,29,94.98,6818.14,1
0,38,40.39,1833.97,2
0,4,53.91,10879.62,1
0,41,61.94,2466.18,2
0,0,30.67,9160.31,1
0,18,43.85,2598.53,2
1,18,92.12,4932.05,0
0,24,97.8,2875.34,2
0,6,36.61,8130.3,1
0,0,51.32,7299.1,1
1,15,68.42,1311.44,0
0,1,35.86,8822.21,1
1,55,106.04,9889.7,0
1,4,48.86,745.28,0
1,13,43.28,1093.08,0
0,14,109.14,677.36,2
0,20,86.71,2871.42,2
0,38,70.27,10318.54,1
0,15,28.94,2101.07,2
0,0,32.82,10576.76,1
0,36,40.83,3343.13,2
0,2,40.29,8526.47,1
0,25,108.48,6527.17,1
0,40,114.07,2457.4,2
0,8,60.52,9492.3,1
0,14,38.46,504.14,2
0,0,45.92,139.48,2
0,40,20.39,4797.44,2
1,30,39.94,4625.25,0
0,6,19.58,7250.93,1
0,12,116.1,364.32,2
0,29,81.61,7512.87,1
0,11,86.76,6004.92,1
0,4,26.4,3612.49,2
0,18,65.02,5249.29,2
0,32,62.03,745.06,2
0,9,103.33,4899.37,2
0,3,97.5,6022.21,1
0,44,60.37,7088.62,1
0,7,92.23,116.12,2
0,17,26.85,8444.63,1
0,29,43.87,3321.68,2
0,9,35.36,3957.14,2
0,26,92.0,8248.85,1
1,15,108.07,10817.17,0
0,21,81.11,5999.16,1
0,22,85.83,1187.34,2
1,43,78.28,6968.07,0
0,26,78.24,10999.09,1
0,7,39.61,50.25,2
1,1,19.87,585.02,0
0,0,37.61,4897.79,2
0,58,50.54,172.68,2
0,71,58.83,3632.72,2
0,2,91.58,2367.32,2
0,16,19.59,6586.5,1
1,4,77.12,2409.66,0
0,72,48.03,3289.26,2
0,7,36.37,10310.17,1
1,17,46.97,7174.18,0
1,4,55.4,8561.04,0
0,10,104.72,5900.36,1
0,7,43.58,1210.43,2
0,16,71.83,4887.79,2
0,13,93.14,2345.37,2
0,10,112.57,2909.76,2
1,2,21.38,9260.94,0
1,16,97.18,9840.04,0
0,47,43.01,2477.51,2
0,32,103.62,4886.56,2
0,31,33.06,10660.66,1
0,11,86.27,6741.33,1
0,30,93.38,8890.52,1
0,15,71.05,5948.99,1
0,4,53.13,5374.69,2
0,13,34.05,7979.72,1
0,3,28.7,3524.46,2
0,3,95.08,7076.25,1
0,0,24.13,5712.25,1
0,8,77.43,7998.08,1
0,10,20.95,1528.2,2
0,30,65.01,7431.55,1
0,19,32.11,7030.81,1
0,48,84.37,9939.42,1
0,4,43.0,4146.09,2
0,7,53.74,9395.68,1
0,70,95.54,404.16,2
0,14,79.57,3119.47,2
0,38,91.77,1048.16,2
1,16,89.04,2768.35,0
0,15,108.79,3726.02,2
1,4,97.61,6820.15,0
0,47,92.62,723.75,2
0,2,24.92,2324.06,2
0,9,29.79,7994.58,1
0,27,73.37,7569.29,1
0,17,51.84,6355.73,1
0,53,70.12,7755.85,1
0,1,92.35,7942.72,1
0,26,51.17,2314.18,2
0,16,106.02,5856.08,1
1,4,61.79,7890.98,0
1,33,51.74,7363.18,0
0,13,70.26,5170.93,2
0,18,70.28,4732.73,2
1,72,105.57,2812.34,0
0,16,37.5,4255.6,2
0,43,70.91,7288.67,1
0,36,100.76,4377.6,2
0,27,86.14,6310.22,1
0,56,74.77,10388.57,1
1,7,104.67,537.35,0
0,42,96.88,8306.37,1
0,11,24.43,8011.83,1
1,41,63.72,5560.55,0
1,17,89.83,1627.07,0
0,48,83.25,3936.28,2
0,56,52.46,3421.29,2
0,22,62.76,7841.39,1
0,17,69.76,5540.63,1
0,38,61.7,3876.13,2
0,7,93.66,7067.2,1
1,0,68.19,2844.03,0
0,13,99.36,7061.92,1
0,17,64.2,10729.07,1
0,8,22.26,2286.52,2
0,12,105.64,1090.09,2
0,3,92.84,10217.79,1
1,8,35.55,3961.41,0
0,6,52.83,7333.38,1
0,8,24.59,3844.53,2
0,8,67.05,9125.28,1
0,20,64.6,5397.16,2
0,7,36.45,3452.59,2
0,70,36.9,9000.2,1
0,17,42.98,2865.56,2
0,3,90.34,7992.44,1
0,8,51.39,3617.51,2
0,32,77.16,4930.6,2
0,0,42.45,6896.45,1
0,69,105.76,7201.47,1
0,14,88.81,5153.5,2
0,18,118.79,1604.89,2
0,72,106.54,8286.92,1
0,17,31.76,9738.92,1
0,72,90.05,10084.8,1
1,61,47.11,1102.3,0
0,70,78.65,7908.34,1
0,41,84.04,2308.75,2
0,8,94.82,1144.52,2
1,10,69.86,800.9,0
0,11,56.11,67.73,2
0,72,114.42,10145.35,1
1,11,52.19,6663.1,0
1,2,47.9,6644.42,0
0,37,49.95,8928.86,1
0,11,102.1,9481.93,1
1,24,82.75,70.1,0
0,64,36.79,8305.97,1
0,21,37.91,4290.86,2
0,25,29.41,3619.98,2
0,25,60.79,8195.7,1
0,23,66.61,4743.34,2
0,4,53.77,10848.35,1
1,15,58.1,9275.17,0
0,0,80.25,2124.68,2
0,24,73.81,5656.61,1
0,21,62.75,7752.37,1
1,9,68.63,3675.89,0
0,18,98.85,1862.84,2
0,16,70.64,4856.72,2
0,7,115.69,1379.83,2
0,8,74.36,2607.49,2
1,35,51.37,7927.77,0
0,35,114.25,4470.18,2
0,15,28.0,4838.75,2
0,31,107.08,6926.98,1
0,14,30.46,4206.63,2
0,47,83.51,4912.81,2
0,10,108.64,8297.93,1
0,65,28.83,5773.75,1
0,19,119.95,9198.48,1
0,19,67.15,7266.63,1
0,27,68.03,5105.82,2
0,10,52.97,10025.94,1
0,32,58.29,4592.87,2
0,9,64.43,10520.14,1
0,12,36.28,9727.72,1
1,28,67.59,3435.7,0
0,11,78.88,267.0,2
0,5,20.61,3125.21,2
1,51,93.98,5087.76,0
1,63,75.24,9876.93,0
1,24,29.18,2225.97,0
0,41,103.95,10521.95,1
0,72,68.67,10791.33,1
0,23,61.39,5239.71,2
0,59,57.08,1626.4,2
0,11,98.05,8349.38,1
1,30,26.26,3847.69,0
0,1,89.96,3643.21,2
0,38,82.99,1119.68,2
1,44,61.19,10738.78,0
0,12,115.04,9836.3,1
0,25,74.17,3262.38,2
0,48,78.77,723.32,2
0,53,95.84,5351.56,2
0,2,81.78,1943.1,2
1,43,103.97,5430.35,0
1,8,41.35,8535.32,0
1,32,98.15,4124.16,0
0,9,24.49,6357.95,1
1,1,87.69,6049.97,0
0,5,118.51,4431.98,2
0,13,88.11,10648.96,1
0,33,51.62,3765.83,2
0,2,69.67,392.02,2
0,41,119.27,9309.51,1
0,72,66.85,10240.99,1
0,38,98.35,5351.66,2
0,16,36.6,920.22,2
0,20,103.77,995.22,2
0,0,35.99,6257.82,1
0,5,119.35,1324.68,2
0,57,29.0,2173.67,2
0,0,56.93,8595.6,1
0,58,89.64,2456.12,2
0,3,94.0,4254.36,2
0,3,49.24,4106.47,2
1,4,79.01,4852.95,0
0,40,26.68,4634.52,2
0,16,21.65,5750.71,1
0,3,32.02,5847.55,1
0,29,58.48,2482.52,2
0,70,67.85,1662.03,2
0,21,28.11,2061.18,2
0,2,62.85,2263.36,2
1,1,110.87,9034.56,0
0,39,78.62,10232.95,1
0,24,49.41,8133.83,1
0,63,37.19,476.58,2
0,19,70.27,6601.63,1
1,1,42.48,8592.62,0
0,12,114.14,5746.31,1
0,26,51.4,898.47,2
0,12,22.6,5642.07,1
0,72,97.93,7018.17,1
1,12,98.72,6273.9,0
0,19,108.8,7943.49,1
1,6,101.56,2953.82,0
1,4,48.3,7679.2,0
0,25,95.72,3676.71,2
0,22,105.54,7848.83,1
0,0,104.24,5382.96,1
1,8,64.37,8616.31,0
0,25,89.67,5537.47,1
0,41,112.82,3178.71,2
0,9,81.81,10887.87,1
0,26,50.8,2678.53,2
0,7,26.24,4440.79,2
0,29,29.41,8531.69,1
1,29,67.0,5705.84,0
0,3,79.7,7520.23,1
0,27,36.27,5377.88,2
0,10,37.14,6723.38,1
0,4,29.85,5644.48,1
0,17,50.47,10908.75,1
0,15,77.06,2298.24,2
0,37,87.94,9809.14,1
1,2,110.9,5120.42,0
0,38,78.86,296.48,2
0,2,41.57,10758.18,1
0,5,92.19,9566.87,1
0,18,109.1,827.87,2
1,15,39.4,4230.99,0
0,72,96.9,9501.31,1
0,22,100.3,5582.93,1
0,9,49.25,10164.65,1
0,57,69.02,6566.44,1
0,9,60.35,8910.51,1
0,7,43.54,4962.82,2
0,17,70.58,1038.05,2
0,61,107.2,2512.42,2
0,30,25.26,1509.07,2
0,28,110.97,8824.27,1
0,32,23.64,10162.07,1
0,26,63.51,2552.51,2
0,35,20.72,3552.27,2
0,5,91.73,8142.27,1
0,4,29.52,4778.79,2
0,11,103.2,8916.17,1
0,47,109.62,3516.6,2
0,31,59.13,5812.67,1
0,20,118.56,9177.21,1
0,0,58.53,3862.13,2
1,6,64.65,7060.67,0
0,40,60.78,7115.55,1
0,6,73.55,3884.18,2
0,32,111.8,8184.6,1
0,5,29.0,5823.42,1
0,23,58.23,6542.53,1
0,24,54.38,4308.28,2
0,34,28.19,1007.74,2
1,14,97.14,7687.88,0
0,25,32.13,3786.43,2
0,16,22.77,6701.03,1
0,72,117.31,9988.35,1
0,18,89.12,9187.97,1
0,5,92.43,6929.24,1
0,27,76.65,2517.48,2
0,19,35.48,5689.32,1
0,40,72.47,4135.9,2
0,4,97.23,6509.8,1
1,7,90.27,8050.05,0
0,63,83.46,7994.36,1
1,66,26.39,645.44,0
0,14,84.05,4113.12,2
0,1,24.85,4302.74,2
0,9,111.6,2076.17,2
0,7,105.13,5363.63,1
1,13,20.38,3084.37,0
0,9,39.81,3834.37,2
1,44,76.06,6307.08,0
0,0,22.58,9324.96,1
0,25,110.79,4723.03,2
0,27,109.67,5950.43,1
0,27,35.25,8751.63,1
0,18,111.89,4738.34,2
0,23,89.71,4260.28,2
0,41,65.12,7331.86,1
0,38,64.85,2994.25,2
1,0,50.12,332.76,0
0,0,77.75,1495.83,2
1,45,79.37,3044.91,0
0,21,35.36,8906.26,1
0,72,67.35,2331.44,2
1,14,29.26,6834.98,0
0,4,96.85,3416.42,2
1,16,99.11,665.93,0
0,14,105.27,9156.92,1
0,18,22.62,10269.91,1
0,41,85.96,1845.62,2
0,26,107.34,5617.11,1
0,5,52.2,3180.75,2
0,33,98.81,6057.71,1
0,22,18.58,7732.79,1
1,21,85.86,10830.35,0
0,28,42.55,3845.0,2
0,20,25.97,2813.9,2
0,15,69.02,7358.11,1
0,25,55.39,9276.38,1
1,32,78.86,326.33,0
0,6,105.33,495.9,2
0,17,57.99,6402.37,1
0,15,112.53,1452.29,2
0,1,45.39,6927.85,1
1,44,97.35,6234.06,0
0,11,83.35,8819.52,1
1,1,70.55,8773.72,0
0,15,63.83,9160.27,1
1,4,111.19,10278.14,0
0,30,84.13,6500.91,1
1,21,54.84,1609.75,0
1,7,74.33,10062.48,0
1,72,74.23,10962.0,0
0,8,107.45,442.34,2
0,20,22.24,6630.0,1
0,40,62.96,4128.81,2
0,18,70.03,3355.18,2
0,72,33.5,8466.63,1
0,46,18.08,3329.2,2
0,63,18.22,1663.44,2
0,11,118.4,2684.1,2
0,19,25.74,5920.36,1
0,45,27.2,2810.92,2
0,58,30.68,3857.52,2
0,72,118.85,6331.55,1
0,52,93.95,7619.01,1
0,32,59.68,789.04,2
1,0,118.68,4538.05,0
1,9,75.16,7864.9,0
1,3,100.32,3619.86,0
1,4,25.71,8336.79,0
0,8,113.81,3780.12,2
0,1,115.16,8357.05,1
0,6,106.08,10514.62,1
0,72,34.43,5555.57,2
0,9,18.34,5320.66,2
0,4,109.65,5339.46,1
0,31,49.33,10476.95,1
0,44,55.03,1768.83,2
0,9,65.97,8148.45,1
0,8,50.4,7593.28,1
0,6,78.67,6964.21,1
0,12,59.15,8138.71,1
0,2,92.64,3526.03,2
0,27,21.25,10209.71,1
1,43,38.92,9987.73,0
0,27,111.3,2550.67,2
0,13,22.62,5667.67,1
0,8,66.7,3463.16,2
0,13,36.5,8702.71,1
0,13,97.45,9905.22,1
0,27,71.01,5893.82,1
0,65,91.31,3540.51,2
1,1,102.61,7106.78,0
1,72,94.61,1583.9,0
0,60,59.73,5607.15,1
0,3,64.42,8349.85,1
0,5,84.81,2905.38,2
0,9,94.31,4323.48,2
0,20,55.96,7204.57,1
0,3,97.38,10557.16,1
0,5,18.5,891.61,2
1,58,111.03,1728.42,0
0,2,78.77,1424.91,2
0,12,75.69,2442.39,2
0,35,75.24,685.5,2
1,54,22.07,3996.33,0
0,10,114.84,3101.19,2
0,4,95.94,2195.39,2
0,33,91.01,2846.51,2
0,37,89.51,7085.8,1
1,72,73.45,7584.74,0
0,3,81.51,10214.7,1
0,30,112.29,2329.05,2
0,13,54.77,1129.03,2
0,61,78.96,663.55,2
0,13,57.82,5434.2,2
0,14,30.11,7112.16,1
0,3,32.74,2651.47,2
0,9,24.59,7329.61,1
0,12,57.78,2077.54,2
1,0,53.62,2462.25,0
0,14,30.62,7313.19,1
0,10,63.81,10499.84,1
0,40,39.73,9936.47,1
0,2,28.32,316.7,2
0,35,50.84,10795.53,1
0,31,86.77,4021.96,2
0,6,21.8,6105.88,1
0,2,87.98,3811.68,2
0,46,32.56,9071.98,1
0,7,110.68,7402.79,1
0,3,27.95,9651.64,1
0,11,37.52,2349.13,2
0,12,41.22,7051.78,1
0,9,85.68,5857.49,1
1,72,100.73,6485.46,0
0,53,72.01,4032.13,2
0,51,93.9,90.68,2
0,12,108.52,7757.2,1
0,72,80.28,7863.5,1
0,28,49.67,9573.14,1
0,44,33.62,10588.48,1
0,17,78.05,2206.14,2
0,4,103.32,767.87,2
0,54,37.42,8638.27,1
0,16,119.95,9668.09,1
0,72,30.96,1899.53,2
0,7,21.99,1217.41,2
0,72,87.97,9339.76,1
0,6,55.24,10755.68,1
0,11,86.38,4497.96,2
0,22,36.46,9956.13,1
0,29,37.05,8489.86,1
0,31,69.24,3198.71,2
0,16,114.42,1743.68,2
0,1,56.29,2161.03,2
1,17,25.44,5796.74,0
1,10,93.19,4382.83,0
0,26,112.07,10545.46,1
0,5,55.05,4580.37,2
0,12,64.62,1086.74,2
0,72,115.05,1331.96,2
0,2,94.3,9965.1,1
0,23,86.25,5708.44,1
0,2,31.1,10400.95,1
0,4,77.29,10453.42,1
0,23,105.73,10591.35,1
0,14,92.1,10138.14,1
0,19,29.85,9768.91,1
0,52,86.47,6836.45,1
0,42,100.09,10469.75,1
0,54,56.93,8754.81,1
0,23,94.92,7500.07,1
0,16,90.65,9838.42,1
0,15,51.91,8898.89,1
0,33,93.71,4207.1,2
0,18,83.24,3092.67,2
1,2,49.83,1675.38,0
0,3,72.68,10457.89,1
0,11,64.6,961.69,2
0,1,23.16,8479.54,1
0,6,87.66,4262.12,2
0,26,31.91,5140.54,2
0,0,42.71,1350.33,2
0,23,115.74,1322.57,2
0,36,41.54,3876.59,2
0,4,57.97,7850.24,1
0,4,115.91,2963.06,2
0,0,94.53,7665.24,1
0,17,87.41,10962.92,1
0,26,101.73,4682.78,2
0,15,24.06,10291.97,1
0,12,108.49,892.02,2
0,15,43.73,3461.76,2
0,38,33.67,6596.98,1
0,0,102.61,2378.37,2
0,38,46.6,4118.02,2
0,27,42.33,4975.86,2
0,6,98.67,7422.19,1
0,18,23.68,2412.78,2
0,1,25.77,3893.03,2
0,11,100.93,10502.11,1
0,4,60.73,2942.77,2
0,0,104.33,8093.43,1
0,11,98.51,9583.33,1
0,32,74.88,7391.0,1
0,63,94.45,8678.69,1
0,27,32.61,10824.76,1
0,12,37.42,3663.67,2
1,72,103.95,2854.66,0
0,8,52.81,4964.72,2
0,5,18.51,7028.75,1
0,15,115.24,1196.69,2
0,17,90.61,595.46,2
0,10,104.23,1530.91,2
1,29,111.1,1853.13,0
0,5,82.39,451.25,2
0,17,69.31,6523.31,1
0,17,33.38,6392.64,1
0,43,37.23,5283.36,2
0,65,63.96,1455.18,2
0,27,24.8,10413.51,1
0,9,98.25,7765.64,1
0,29,74.96,1133.7,2
0,7,112.46,6351.06,1
0,72,81.72,456.71,2
0,43,117.16,4462.13,2
0,14,46.43,8893.74,1
0,38,53.69,5853.6,1
0,13,61.18,1074.27,2
0,1,48.12,9316.92,1
0,30,99.16,837.98,2
0,12,72.42,5369.21,2
0,66,64.42,5661.86,1
1,9,64.55,8514.51,0
0,46,101.07,10842.42,1
0,28,42.58,4399.8,2
0,47,50.73,7055.9,1
0,8,112.81,5732.96,1
0,15,58.52,895.27,2
1,43,119.56,8774.12,0
0,25,62.61,5759.61,1
1,11,61.1,6680.89,0
0,17,78.53,3736.64,2
0,72,104.36,10064.6,1
0,33,91.37,7568.05,1
0,23,95.69,3939.81,2
0,43,117.64,5474.91,1
0,14,99.23,3376.03,2
0,72,65.66,7034.5,1
0,20,84.98,8900.52,1
0,9,102.71,3784.64,2
0,2,35.29,9006.96,1
0,11,53.46,10197.31,1
0,21,79.69,4357.41,2
0,30,56.77,2557.35,2
0,52,23.52,10379.19,1
0,72,113.91,621.2,2
0,2,73.07,5327.07,2
0,22,82.74,8576.13,1
1,27,91.38,524.17,0
0,4,21.71,7051.71,1
0,19,36.55,9232.6,1
0,10,110.16,3292.51,2
1,2,98.3,3427.36,0
0,1,24.74,391.3,2
0,35,98.34,6070.13,1
1,23,109.78,694.63,0
1,31,35.04,44.39,0
1,28,24.39,1413.51,0
0,3,106.03,4792.58,2
0,4,79.28,8218.92,1
0,7,118.98,7432.79,1
0,12,89.94,3449.61,2
0,69,70.13,3544.43,2
0,28,43.05,7240.49,1
0,7,89.38,7786.56,1
0,1,25.84,7957.22,1
0,28,60.4,1759.27,2
1,24,53.36,734.77,0
0,28,79.5,5560.19,1
0,7,40.64,4397.5,2
0,18,34.62,10223.48,1
0,11,33.25,83.23,2
1,42,49.67,8902.2,0
0,1,106.07,10910.85,1
0,8,58.52,9357.17,1
0,23,108.91,8966.25,1
0,5,94.23,266.76,2
0,27,90.97,9522.17,1
0,3,96.33,6433.9,1
0,0,69.39,7200.77,1
1,49,45.44,4378.48,0
0,10,36.22,10385.15,1
0,4,68.69,5763.35,1
0,4,56.31,6801.7,1
0,54,85.1,2313.88,2
0,26,53.61,6148.45,1
0,72,23.83,2442.7,2
0,40,56.68,1277.78,2
0,36,108.22,5675.16,1
0,17,90.05,9310.25,1
0,42,57.37,9653.91,1
1,13,39.47,10308.03,0
0,43,75.75,10300.29,1
0,35,113.4,10655.89,1
0,28,77.18,7944.69,1
1,10,108.72,1244.59,0
0,24,89.97,6803.94,1
0,17,30.26,6705.78,1
0,15,89.7,1197.14,2
0,72,79.83,7737.04,1
0,17,54.77,4565.81,2
0,0,115.26,791.06,2
1,24,51.64,10286.92,0
0,32,26.59,2125.89,2
0,54,43.26,1381.02,2
0,25,62.51,2245.78,2
0,0,108.76,8411.82,1
0,3,20.93,8487.85,1
0,4,99.33,961.49,2
0,5,46.23,5650.29,1
0,40,79.45,7597.59,1
0,9,56.61,7518.91,1
0,9,44.91,7386.9,1
0,35,69.76,4678.87,2
0,13,56.2,4512.36,2
1,1,58.11,10114.89,0
0,21,34.43,10487.06,1
0,3,32.5,1956.53,2
0,21,44.64,10950.6,1
0,37,78.02,1530.67,2
0,66,41.77,8654.73,1
0,1,96.88,1165.01,2
1,9,101.09,6871.92,0
0,26,34.47,6103.86,1
0,9,117.56,10985.76,1
0,14,45.17,5710.02,1
0,0,25.42,6978.13,1
0,29,62.72,7930.91,1
0,53,36.52,7986.33,1
1,72,98.01,7021.99,0
0,44,29.73,8635.26,1
0,0,67.33,8059.24,1
0,26,26.53,4062.76,2
0,17,109.67,1351.48,2
0,69,49.48,9936.05,1
0,58,80.91,127.25,2
0,72,92.4,2256.4,2
0,49,21.27,6059.25,1
1,19,56.91,8668.12,0
0,31,46.89,2365.3,2
0,72,73.7,6990.16,1
0,21,96.64,4170.62,2
0,45,31.32,57.74,2
0,71,66.47,7872.18,1
0,21,31.29,6882.38,1
0,4,98.58,629.47,2
0,4,98.07,9567.43,1
0,3,51.73,1889.43,2
0,16,51.46,8851.6,1
0,16,79.12,4436.95,2
0,24,119.72,2415.52,2
0,16,118.01,6448.15,1
0,72,50.2,4973.24,2
0,8,102.62,9907.01,1
0,51,50.18,7093.37,1
0,2,70.17,9027.18,1
0,23,21.23,482.39,2
0,26,113.92,5239.45,2
0,36,92.94,3593.27,2
0,17,106.27,1774.68,2
0,5,74.91,10717.04,1
0,11,24.68,7595.08,1
0,7,62.79,3413.7,2
0,13,55.47,4755.34,2
0,18,70.56,5686.35,1
0,24,39.44,187.04,2
0,46,64.07,8521.81,1
0,60,21.0,8886.07,1
0,15,33.21,7993.58,1
0,2,106.89,4159.63,2
1,39,56.55,1112.93,0
0,16,61.76,74.63,2
0,19,54.44,4811.61,2
0,22,81.31,10447.57,1
0,27,18.5,5136.08,2
0,55,114.74,9882.24,1
0,72,74.53,6552.96,1
0,70,56.86,6843.17,1
1,41,106.06,8823.85,0
0,55,68.65,3184.0,2
0,1,27.48,5835.74,1
0,47,111.11,1019.3,2
0,1,57.43,10506.76,1
0,34,76.34,10939.49,1
0,4,114.33,6281.86,1
1,11,48.1,10139.71,0
0,5,36.16,9191.91,1
0,14,106.27,5792.0,1
1,13,71.25,6832.81,0
0,1,88.91,8025.56,1
0,44,29.29,3659.99,2
0,48,89.02,3419.65,2
0,38,76.56,9119.34,1
0,47,51.43,2092.15,2
0,34,104.66,2615.1,2
0,69,64.98,6523.51,1
0,21,59.69,4383.26,2
0,21,36.71,1460.15,2
0,49,43.97,10823.2,1
1,10,45.87,5216.48,0
0,1,59.39,10988.32,1
0,34,69.09,4975.92,2
0,7,119.01,8641.01,1
0,16,73.59,7748.73,1
0,6,65.65,3601.66,2
0,43,83.25,934.55,2
0,72,95.07,1685.76,2
0,1,117.9,440.13,2
0,6,119.81,7235.17,1
0,5,105.81,739.81,2
0,27,22.34,3271.01,2
0,13,22.28,1278.37,2
0,15,50.96,6427.31,1
0,4,106.52,7722.83,1
1,13,95.66,4911.89,0
0,9,82.19,10537.9,1
0,23,37.67,2973.57,2
0,6,117.09,10913.89,1
0,23,109.66,6444.57,1
0,11,111.16,9467.31,1
0,10,69.79,1337.46,2
0,9,55.52,10820.64,1
0,28,82.99,8310.45,1
1,20,84.94,6549.08,0
1,47,112.59,73.4,0
0,6,76.29,66.28,2
0,1,107.63,1874.56,2
0,5,50.18,4491.12,2
1,10,22.33,3269.04,0
0,4,62.51,9350.15,1
0,2,38.39,8270.55,1
1,14,97.36,9813.4,0
0,28,100.09,4125.85,2
0,34,97.87,8658.52,1
0,12,65.21,9273.2,1
1,16,109.07,10968.05,0
0,35,63.45,8551.18,1
0,10,79.19,9448.01,1
0,38,39.77,3356.57,2
0,72,20.43,7374.64,1
0,53,79.65,7284.31,1
0,15,84.62,6425.86,1
1,21,112.76,10598.11,0
0,31,104.17,4602.67,2
1,10,97.16,9550.18,0
0,40,89.43,634.43,2
0,14,62.05,4517.67,2
0,46,67.85,820.85,2
0,7,97.49,6543.12,1
0,0,34.2,6524.22,1
0,25,91.18,3826.9,2
0,15,81.74,9969.11,1
0,1,40.89,1803.98,2
1,16,63.44,5117.69,0
0,4,97.79,6498.85,1
0,24,29.8,2196.79,2
0,14,81.66,9016.03,1
0,4,60.93,5022.43,2
0,13,43.56,5764.29,1
0,6,108.92,4482.69,2
0,26,66.71,6674.38,1
1,8,118.76,8957.6,0
0,43,82.78,3700.72,2
0,0,51.72,3361.96,2
0,12,48.54,10032.6,1
0,23,88.76,10991.96,1
0,0,53.54,2521.36,2
0,6,76.9,2403.2,2
1,9,75.74,1645.0,0
0,0,19.58,3234.51,2
0,19,88.68,5470.11,1
1,24,75.85,73.2,0
0,6,100.65,2666.05,2
0,19,113.79,9446.75,1
0,72,67.82,1379.93,2
0,54,97.14,9220.83,1
0,1,65.83,6168.66,1
0,3,47.82,2932.38,2
0,17,109.89,5027.32,2
0,7,80.9,1896.24,2
1,2,24.18,6564.37,0
0,7,113.32,917.38,2
0,1,60.56,6729.16,1
0,18,86.18,5235.89,2
0,16,115.84,32.41,2
0,0,72.47,10220.73,1
0,16,79.01,345.33,2
0,18,37.23,9373.16,1
0,23,97.36,2820.47,2
0,72,71.21,10803.13,1
0,72,67.65,10996.88,1
0,18,36.11,2581.92,2
0,46,63.0,2788.31,2
0,2,114.77,9331.68,1
0,18,57.53,1563.82,2
0,28,40.63,57.09,2
0,20,79.05,6936.33,1
1,6,69.82,3005.64,0
1,1,66.93,4069.5,0
1,12,34.65,4933.64,0
0,26,110.68,2938.95,2
0,72,80.0,1323.34,2
0,6,81.38,7791.72,1
1,62,30.1,5432.42,0
0,1,64.48,8460.25,1
0,66,77.47,9976.69,1
0,44,112.2,2503.42,2
0,0,77.19,9846.04,1
0,8,115.77,10523.25,1
0,1,88.57,3288.24,2
0,72,33.93,9400.41,1
0,13,24.63,3014.23,2
