ts_start,duration_ms,user_id_hash,user_session_hash,language,tier,next_tier,app_section,app_event,choice_action,availability_result,loyalty_balance,purchase_eligibility,api_endpoint,offer_name,offer_value,partner_link,payment_source,action_result,amount_TND,amount_GO,status_result,status_code,technical_flag,internal_error_code,transaction_note,engagement_action,features,banners,client_agent,smartphone_type,source_file,product_name,offer_category,feature_scaled_0,feature_scaled_1,feature_scaled_2,engagement_score
2026-02-23 15:42:15.963,948,8b584f2374bf74da886cf0302cf2c513,h0mx1egok01tnzrf,en,Bronze,Silver,payment,options,Confirm,unavailable,2359,eligible,/payment/options,,,,unknown,timeout,,,Not Found,404,0,ERR_INVALID_MSISDN,vip_fast_track,,auto_renewal,Ooredoo_Anniversary,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,1.1131677178473622,,-0.6004562591894422,1179.5
2026-02-23 11:09:19.648,32,7cc51dc64e7753234fc9ad349d5ffca1,sal8m1g9fk2st0sx,en,Silver,Gold,gamification,mfawlawebview,,unavailable,2291,not_eligible,/gamification/mfawlawebview,,,,,timeout,,,Not Found,404,0,ERR_BALANCE_INSUFFICIENT,auto_approved,,loyalty_points,Back_to_School,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,1.0264467622961442,,-0.6004562591894422,1145.5
2026-02-23 12:10:53.597,220,47a5c1a8e2a9bc59990d8c7341419e6b,hnal3gywiymenvg3,fr,Bronze,Silver,gamification,fetchGoals,View Details,available,1330,eligible,/gamification/fetchGoals,,,,,success,,,OK,200,0,,vip_fast_track,Scratch Card,loyalty_points,Referral_Bonus,OkHttp-library-4.9.1,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,-0.19912438894974588,,-0.6004562591894422,665.0
2026-02-23 16:04:03.634,47,9015baba370f253c3421bb842e9e73af,y3addqhkgad7x48w,ar,Bronze,Silver,transfer,getussdcodes,,,1031,not_eligible,/transfer/getussdcodes,,,,,success,,,OK,200,1,,,,priority_support;auto_renewal;data_sharing,Back_to_School,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,-0.580441531741131,,1.6650014220014935,516.0
2026-02-23 13:35:28.653,98,5edfe9b79a8c31127cdf6d5b02d19129,2kre4v9kypofkjw6,fr,Silver,Gold,markiNharek,status,Check In,unavailable,993,eligible,/markiNharek/status,Facebook_Plus_Mobile_Pre,Unlimited FB,,true,success,16.134,Unlimited FB,OK,200,0,,promo_applied,Spin Wheel,cashback,Spring_Sale,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,-0.6289032421962234,-0.6540097458157124,-0.6004562591894422,336.378
2026-02-23 12:51:32.468,79,650ad326247351c6f2243a69645223a7,uj2xorvork1djrwe,fr,Bronze,Silver,bundles,getArpuUpsellOffer,View Details,,861,eligible,/bundles/getArpuUpsellOffer,SPIN_WHEEL,Spin Wheel,,,success,,Spin Wheel,OK,200,0,,discount_applied,,data_sharing;early_access,Referral_Bonus,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,-0.7972439206191761,,-0.6004562591894422,430.5
2026-02-23 11:36:05.215,23,d416413142b464ce459cd957219dafe1,hf7vp1ieixwc4rtw,ar,Gold,Platinum,bundles,getBundles,Check In,,1054,eligible,/bundles/getBundles,,,,,success,,,OK,200,0,,escalated,,roaming;esim;early_access,Winter_Promo,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.5511094438341014,,-0.6004562591894422,527.0
2026-02-23 13:48:51.554,459,324517d6ca6604e753817f414ef0939b,ertb74rs7gu0env5,ar,Bronze,Silver,bundles,getInternetBundles,Buy Now,partial,1550,pending,/bundles/getInternetBundles,Flexi_220Mo_B2C_CnC,220 Mo,,,success,24.445,220 Mo,OK,200,1,,auto_approved,,auto_renewal;priority_support;early_access,Summer_Data,Volley/1.2.1,Nokia G60,SmartSeg_Synthetic_v1.csv,Flexi_220Mo_B2C_CnC,bundles,0.08144340842184188,-0.07517075989065938,1.6650014220014935,525.148
2026-02-23 16:10:22.703,321,3157921dec93f6d4525183658b89b75f,dzx5qjicjdan085r,fr,Silver,Gold,bundles,cvmBundles,,unavailable,1446,not_eligible,/bundles/cvmBundles,,,,,success,,,OK,200,1,,,,priority_support;esim,GameZone_Launch,Retrofit/2.9.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,,,-0.05118864124472687,,1.6650014220014935,723.5
2026-02-23 12:05:19.434,59,540bbac76ec31ceba0a06bb9b9da9cce,pze9vifttd96qe3r,ar,Silver,Gold,cvm,cvmBundles,More Info,unavailable,2467,eligible,/cvm/cvmBundles,Promo_Ramadan_10GO,10 GO Ramadan,,,success,4.551,10 GO Ramadan,OK,200,0,,flagged_fraud,,auto_renewal;esim,Back_to_School,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,Promo_Ramadan_10GO,bundles,1.2509010001934144,-1.460734805852999,-0.6004562591894422,823.85
2026-02-23 17:39:50.504,25,3302d4452510537743ae77c438eb713e,5jsg65kxvf1t2tal,fr,Platinum,Platinum,bundles,getAllPromos,Confirm,unavailable,1851,eligible,/bundles/getAllPromos,CnC_6GO,6 GO,,,success,31.667,6 GO,OK,200,0,,escalated,,multi_sim;cashback;esim,Ramadan_2026,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,CnC_6GO,cvm,0.46531116755296875,0.4278222802189223,-0.6004562591894422,627.556
2026-02-23 11:31:59.490,10,a9cd6833f0d4f86af8ca4633a4c3b4bc,rc1yohmi9ayfquv9,fr,Bronze,Silver,info,getProfileDetails,Back,available,350,pending,/info/getProfileDetails,,,,,success,,,OK,200,0,,discount_applied,,cashback;auto_renewal;multi_sim,,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,,,-1.4489263954231821,,-0.6004562591894422,175.0
2026-02-23 17:16:14.332,374,d67fe0308dd8d8bb49dda78d476afaf4,3fpoyipk0qtl3q4n,en,Platinum,Platinum,account,getColors,More Info,,2786,not_eligible,/account/getColors,,,,,success,,,OK,200,0,,vip_fast_track,,,Spring_Sale,Retrofit/2.9.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,1.6577243063822167,,-0.6004562591894422,1393.0
2026-02-23 10:31:25.351,48,650ad326247351c6f2243a69645223a7,uj2xorvork1djrwe,fr,Bronze,Silver,wishlist,getAllPromos,Skip,,861,eligible,/wishlist/getAllPromos,Facebook_Plus_Mobile_Pre,Unlimited FB,,,success,18.558,Unlimited FB,OK,200,0,,,,cashback;data_sharing;loyalty_points,Winter_Promo,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,-0.7972439206191761,-0.4851846102264538,-0.6004562591894422,293.186
2026-02-23 17:53:02.173,85,5da4fef51b48554cd7b771c25f394a54,b4ldimsyj9boq0iq,ar,Bronze,Silver,bundles,getUpsellOffer,View Details,available,122,not_eligible,/bundles/getUpsellOffer,Flexi_8GO,8 GO,,,SUCCESS,25.081,8 GO,OK,200,0,,discount_applied,,loyalty_points;cashback;roaming,Spring_Sale,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,-1.7396966581537368,-0.03087505599842821,-0.6004562591894422,49.027
2026-02-23 15:31:09.346,22,86de13f74a30e3340de1deae304bd698,ihoy7dv7c9hx3d43,fr,Platinum,Platinum,payment,options,,,172,eligible,/payment/options,Flexi_8GO,8 GO,,credit_card,success,12.82,8 GO,OK,200,0,,discount_applied,,family_plan;esim,,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,-1.6759312496601941,-0.8848210079208292,-0.6004562591894422,61.607
2026-02-23 10:36:01.148,240,8a7d248568df38c40952f6f3104a2b77,g1a07h23c42yfkjf,fr,Bronze,Silver,bundles,getBundles,Check In,,1279,eligible,/bundles/getBundles,SPIN_WHEEL,Spin Wheel,,,success,,Spin Wheel,OK,200,1,,flagged_fraud,,auto_renewal;priority_support,Summer_Data,axios/1.4.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,-0.26416510561315937,,1.6650014220014935,640.0
2026-02-23 11:05:02.210,77,2eea338403b45c0e19373f27bb379557,3e1i1p0bq1s9ryll,ar,Bronze,Silver,gamification,mfawlaGameStatus,More Info,partial,2935,eligible,/gamification/mfawlaGameStatus,,,,,failure,,,Not Found,404,1,ERR_INVALID_MSISDN,retry_attempt,Complete Survey,priority_support;family_plan,Referral_Bonus,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,1.847745223692974,,1.6650014220014935,1468.0
2026-02-23 11:41:44.953,48,324517d6ca6604e753817f414ef0939b,ertb74rs7gu0env5,ar,Bronze,Silver,bundles,getInternetBundles,Back,,1550,pending,/bundles/getInternetBundles,SCRATCHY,Scratch & Win,,,failure,,Scratch & Win,Bad Request,400,0,ERR_BACKEND_DOWN,escalated,,,Ramadan_2026,Volley/1.2.1,Nokia G60,SmartSeg_Synthetic_v1.csv,SCRATCHY,gamification,0.08144340842184188,,-0.6004562591894422,775.0
2026-02-23 14:01:50.161,158,8e0e93dc2ca2c442c7601015de1b5e13,kzggm0j36tcfkjna,ar,Bronze,Silver,gamification,getAvailableGames,Subscribe,partial,944,not_eligible,/gamification/getAvailableGames,,,,,success,,,OK,200,0,,manual_review,Daily Login,early_access;priority_support;multi_sim,Referral_Bonus,Volley/1.2.1,iPhone 14,SmartSeg_Synthetic_v1.csv,,,-0.6913933425198953,,-0.6004562591894422,472.0
2026-02-23 17:57:25.583,161,5a2560d90be9aa9dcd9b1c162b37eebd,gc9hoxdtpwdpjbc0,ar,Bronze,Silver,cvm,getUpsellOffer,Subscribe,partial,1484,not_eligible,/cvm/getUpsellOffer,Flexi_220Mo_B2C_CnC,220 Mo,,,success,23.28,220 Mo,OK,200,0,,discount_applied,,esim;early_access,Ramadan_2026,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,Flexi_220Mo_B2C_CnC,bundles,-0.0027269307896344444,-0.156309903026586,-0.6004562591894422,502.427
2026-02-23 12:44:43.845,323,519e6b54c60d96f16e56f38d12b13e22,a45hvgox22iniwc5,fr,Bronze,Silver,info,getAllLineDetails,Buy Now,unavailable,2165,eligible,/info/getAllLineDetails,,,,,timeout,,,Not Found,404,0,ERR_TIMEOUT,first_try,,esim;early_access,Ooredoo_Anniversary,OkHttp-library-4.12.0,Oppo A78,SmartSeg_Synthetic_v1.csv,,,0.8657579328924168,,-0.6004562591894422,1082.5
2026-02-23 17:50:03.066,269,8f81851ddfab758fa30e5b50f578baa9,7dypmlvak9w9pfb3,fr,Bronze,Silver,loyalty,getpromos,Check In,,2103,eligible,/loyalty/getpromos,,,,,success,,,OK,200,0,,escalated,Claim Gift,,Back_to_School,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,,,0.7866888263604238,,-0.6004562591894422,1051.5
2026-02-23 11:07:24.805,42,239cf342f3d92113525f7dcb122abcb9,ut0cvs4f8cgvyie6,fr,Silver,Gold,products,getOffers,Check In,pending,932,eligible,/products/getOffers,,,,,success,,,OK,200,0,,vip_fast_track,,auto_renewal;data_sharing;early_access,Winter_Promo,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,-0.7066970405583455,,-0.6004562591894422,466.0
2026-02-23 11:19:23.941,72,99b51646f97e0602ac63990fa31d16ec,65mufm8zov7ln23y,ar,Gold,Platinum,colors,getColors,Cancel,pending,2754,not_eligible,/colors/getColors,,,,,success,,,OK,200,1,,flagged_fraud,,family_plan;roaming,Back_to_School,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,1.6169144449463493,,1.6650014220014935,1377.5
2026-02-23 11:52:56.174,129,d361fc1ca2b94ac830c7fff071cbe864,6u86zjq7w7jp61lf,fr,Gold,Platinum,bundles,getAllPromos,Buy Now,pending,2118,not_eligible,/bundles/getAllPromos,Flexi_15GO,15 GO,,,success,41.548,15 GO,OK,200,0,,,,auto_renewal;esim,Back_to_School,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,Flexi_15GO,bundles,0.8058184489084866,1.1160075792112758,-0.6004562591894422,719.849
2026-02-23 10:48:43.982,104,4e2d0944378c96ca87b5fc35203b3591,7hv3izky22ubtxcx,fr,Silver,Gold,gamification,mfawlawebview,More Info,,699,pending,/gamification/mfawlawebview,,,,,SUCCESS,,,OK,200,0,,,Spin Wheel,data_sharing;early_access;loyalty_points,Summer_Data,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,-1.0038438441382544,,-0.6004562591894422,349.5
2026-02-23 15:58:56.275,42,a9aac7508185afb1b4d0066eb39ad235,lvz4qke2gjr81bmq,fr,Platinum,Platinum,gamification,mfawlawebview,Claim Gift,unavailable,3008,not_eligible,/gamification/mfawlawebview,,,,,success,,,OK,200,0,,,Refer Friend,esim,GameZone_Launch,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,1.940842720093546,,-0.6004562591894422,1504.0
2026-02-23 11:10:03.044,163,07b46b4e2d498cbbbaabe8581a968c91,id4n1u3493wxa73j,fr,Gold,Platinum,bundles,getInternetBundles,Confirm,partial,1240,eligible,/bundles/getInternetBundles,,,,,success,,,OK,200,0,,manual_review,,priority_support;multi_sim;early_access,Winter_Promo,Volley/1.2.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.3139021242381227,,-0.6004562591894422,620.0
2026-02-23 17:46:27.518,153,449608ba4b7486e2b9db9aafee153318,j37c9h42m44gv3z6,fr,Gold,Platinum,info,getSubscriberInfo,,,1440,not_eligible,/info/getSubscriberInfo,,,,,success,,,OK,200,0,,retry_attempt,,multi_sim,Back_to_School,OkHttp-library-4.9.1,Nokia G60,SmartSeg_Synthetic_v1.csv,,,-0.058840490263951994,,-0.6004562591894422,720.0
2026-02-23 10:01:08.104,39,a4b158042696e429282de22e94dc5f83,h2p39yl9ue421vme,fr,Silver,Gold,account,getAllLineDetails,Claim Gift,partial,0,eligible,/account/getAllLineDetails,,,,,success,,,OK,200,1,,flagged_fraud,,auto_renewal;data_sharing,Ramadan_2026,OkHttp-library-4.9.1,Oppo A78,SmartSeg_Synthetic_v1.csv,,,-1.895284254877981,,1.6650014220014935,0.5
2026-02-23 10:55:32.430,140,acb5b8ebede8cf72aad38f68b05600da,r821uzvgww4fyb8d,fr,Bronze,Silver,info,getAllLineDetails,Retry,partial,294,eligible,/info/getAllLineDetails,,,,,success,,,OK,200,0,,retry_attempt,,esim;data_sharing,,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,,,-1.52034365293595,,-0.6004562591894422,147.0
2026-02-23 11:30:47.295,489,3302d4452510537743ae77c438eb713e,5jsg65kxvf1t2tal,fr,Platinum,Platinum,account,getProfileDetails,Retry,,1851,eligible,/account/getProfileDetails,,,,,success,,,OK,200,1,,discount_applied,,esim;data_sharing,Summer_Data,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,0.46531116755296875,,1.6650014220014935,926.0
2026-02-23 14:55:24.736,20,ed97ccd97388fae9384e65eac3ec4b52,mvihcwi64ciyhe7u,fr,Gold,Platinum,loyalty,loyaltyoptions,View Details,pending,1455,eligible,/loyalty/loyaltyoptions,,,,,success,,,OK,200,0,,first_try,Claim Gift,loyalty_points,Spring_Sale,OkHttp-library-4.12.0,Huawei P40,SmartSeg_Synthetic_v1.csv,,,-0.03971086771588919,,-0.6004562591894422,727.5
2026-02-23 15:09:13.958,66,3bace4cf3c0e9451b92f4a15c7ce00f8,y5ibpt11f9i6uu13,fr,Gold,Platinum,bundles,getArpuUpsellOffer,Subscribe,unavailable,1941,eligible,/bundles/getArpuUpsellOffer,,,,,success,,,OK,200,0,,promo_applied,,priority_support;family_plan,GameZone_Launch,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,0.5800889028413455,,-0.6004562591894422,970.5
2026-02-23 16:55:10.150,174,86de13f74a30e3340de1deae304bd698,ihoy7dv7c9hx3d43,fr,Platinum,Platinum,info,getSubscriberInfo,Skip,pending,172,eligible,/info/getSubscriberInfo,,,,,success,,,OK,200,0,,,,auto_renewal;priority_support,Spring_Sale,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,-1.6759312496601941,,-0.6004562591894422,86.0
2026-02-23 13:02:21.222,84,d894d83e83670f0e4a0b5f123d1fbc91,hhxfgcaqvkizzqy7,ar,Silver,Gold,colors,options,View Details,unavailable,665,not_eligible,/colors/options,,,,,success,,,OK,200,0,,retry_attempt,,roaming,Spring_Sale,OkHttp-library-4.12.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,-1.0472043219138634,,-0.6004562591894422,332.5
2026-02-23 15:08:36.910,33,e29793536daae90e38ded321550df070,y181acjbc2swsozc,ar,Silver,Gold,wishlist,getAllPromos,Subscribe,,704,eligible,/wishlist/getAllPromos,,,,,success,,,OK,200,0,,manual_review,,loyalty_points;early_access;data_sharing,Referral_Bonus,OkHttp-library-4.12.0,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.9974673032889001,,-0.6004562591894422,352.0
2026-02-23 16:53:31.926,18,956c690ea5a19a415cedb3045c59e324,79flv1xxlp8ii7ew,fr,Silver,Gold,payment,rechargeInitiatePage,Confirm,available,1175,eligible,/payment/rechargeInitiatePage,Promo_Ramadan_10GO,10 GO Ramadan,,MainAccount,failure,38.185,10 GO Ramadan,Not Found,404,0,ERR_DUPLICATE_TXN,,,roaming;multi_sim,,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,Promo_Ramadan_10GO,bundles,-0.39679715527972814,0.8817835977811286,-0.6004562591894422,404.395
2026-02-23 16:03:43.858,73,d4ad51d280e90d70b721cfc1e301b0bb,6tt9q1ni10kqsosx,ar,Gold,Platinum,cvm,cvmBundles,Back,pending,1520,eligible,/cvm/cvmBundles,SPIN_WHEEL,Spin Wheel,,,success,,Spin Wheel,OK,200,1,,promo_applied,,,,OkHttp-library-4.9.1,Nokia G60,SmartSeg_Synthetic_v1.csv,SPIN_WHEEL,gamification,0.04318416332571628,,1.6650014220014935,760.5
2026-02-23 13:40:54.659,139,e8e0c79b06abd7dc6ee125a931897194,4mqa78rapkianouo,fr,Gold,Platinum,gamification,mfawlawebview,Back,partial,1560,not_eligible,/gamification/mfawlawebview,,,https://ooredoo.partnerx.tn,,success,,,OK,200,0,,,Scratch Card,family_plan;data_sharing,,Retrofit/2.9.0,Huawei P40,SmartSeg_Synthetic_v1.csv,,,0.09419649012055041,,-0.6004562591894422,780.0
2026-02-23 13:12:54.800,42,57324615b583a18a7654e6dc647e25fe,exf7jxjn6fokzixz,fr,Silver,Gold,helpcenter,details,Buy Now,pending,1360,not_eligible,/helpcenter/details,,,,,success,,,OK,200,0,,escalated,,,Referral_Bonus,OkHttp-library-4.9.1,iPhone 14,SmartSeg_Synthetic_v1.csv,,,-0.16086514385362027,,-0.6004562591894422,680.0
2026-02-23 16:52:45.667,261,aedb94a58415a4378999989e49785d19,lhyl2ld05nhqr6f7,fr,Bronze,Silver,payment,options,Buy Now,pending,1759,eligible,/payment/options,,,,unknown,cancelled,,,Bad Request,400,0,ERR_OFFER_EXPIRED,vip_fast_track,,family_plan;esim,Spring_Sale,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,,,0.34798281592485025,,-0.6004562591894422,879.5
2026-02-23 15:42:47.810,476,a294e242e7a0165ad2970baec7e91836,bljh75lxo6qjiujv,en,Bronze,Silver,cvm,getUpsellOffer,Subscribe,,345,eligible,/cvm/getUpsellOffer,,,,,success,,,OK,200,0,,escalated,,roaming,Spring_Sale,axios/1.4.0,iPhone 13,SmartSeg_Synthetic_v1.csv,,,-1.4553029362725365,,-0.6004562591894422,172.5
2026-02-23 13:01:10.870,37,c4f34ceb63d1926d82584f5828c7487c,jwtektsg7fxzv4u3,fr,Bronze,Silver,loyalty,loyaltyoptions,Claim Gift,unavailable,884,eligible,/loyalty/loyaltyoptions,,,,,success,,,OK,200,0,,first_try,Check In,multi_sim,GameZone_Launch,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,-0.7679118327121465,,-0.6004562591894422,442.0
2026-02-23 11:56:25.017,7,5edfe9b79a8c31127cdf6d5b02d19129,2kre4v9kypofkjw6,fr,Silver,Gold,bundles,getUpsellOffer,Cancel,,993,eligible,/bundles/getUpsellOffer,,,,,success,,,OK,200,0,,vip_fast_track,,early_access;esim,Spring_Sale,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,-0.6289032421962234,,-0.6004562591894422,496.5
2026-02-23 12:03:56.919,20,cb7cda31dad3d90e2ff525b186d70d8b,nekrcpprcjiwvhdk,en,Bronze,Silver,gamification,mfawlawebview,View Details,unavailable,1358,pending,/gamification/mfawlawebview,,,,,cancelled,,,Not Found,404,0,ERR_BACKEND_DOWN,manual_review,Watch Ad,family_plan,,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,-0.16341576019336196,,-0.6004562591894422,679.0
2026-02-23 11:45:11.139,129,3160fea9cb9d96e025d3f5fc3100fe55,0axycelos6zle6kw,fr,Bronze,Silver,markiNharek,getDisponibilite,Share,,2272,not_eligible,/markiNharek/getDisponibilite,Flexi_8GO,8 GO,,MainAccount,timeout,5.409,8 GO,Not Found,404,0,ERR_BALANCE_INSUFFICIENT,manual_review,Daily Login,,,OkHttp-library-4.12.0,iPhone 14,SmartSeg_Synthetic_v1.csv,Flexi_8GO,bundles,1.002215907068598,-1.4009773939983854,-0.6004562591894422,759.136
2026-02-23 11:56:40.882,19,76cfb43b178a7849a32190c377364c9a,pmc3skxlojsyt5ws,fr,Silver,Gold,markiNharek,getDisponibilite,Back,,2523,not_eligible,/markiNharek/getDisponibilite,Facebook_Plus_Mobile_Pre,Unlimited FB,,credit_card,success,46.829,Unlimited FB,OK,200,0,,escalated,Check In,data_sharing;loyalty_points;roaming,Spring_Sale,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,Facebook_Plus_Mobile_Pre,cvm,1.3223182577061823,1.4838151456497553,-0.6004562591894422,856.61
2026-02-23 17:57:11.298,164,a9e86810bfc44721ffb168285fc18ee3,fu84xyjoa21a6xva,fr,Gold,Platinum,colors,getColors,Back,,892,not_eligible,/colors/getColors,,,,,success,,,OK,200,0,,promo_applied,,priority_support;multi_sim,Summer_Data,OkHttp-library-4.9.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.7577093673531796,,-0.6004562591894422,446.0
2026-02-23 11:43:58.955,457,c12c7a3097d328ddc4527f14d32a65a4,s3jonou9iy4x41dn,ar,Bronze,Silver,cart,options,,unavailable,2842,not_eligible,/cart/options,Promo_Ramadan_10GO,10 GO Ramadan,,MainAccount,failure,32.437,10 GO Ramadan,Internal Server Error,500,1,ERR_INVALID_MSISDN,first_try,,cashback;auto_renewal;roaming,Spring_Sale,OkHttp-library-4.9.1,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,Promo_Ramadan_10GO,bundles,1.7291415638949845,0.48145072675511397,1.6650014220014935,958.479
2026-02-23 15:07:55.561,39,5b9581d822d3821ae366a1a356624445,34670chqi014o46w,ar,Bronze,Silver,bundles,getAllPromos,Share,available,1456,eligible,/bundles/getAllPromos,,,,,success,,,OK,999,0,,discount_applied,,roaming,Back_to_School,OkHttp-library-4.9.1,Xiaomi Redmi Note 12,SmartSeg_Synthetic_v1.csv,,,-0.038435559546018336,,-0.6004562591894422,728.0
2026-02-23 12:59:49.755,11,8b584f2374bf74da886cf0302cf2c513,h0mx1egok01tnzrf,en,Bronze,Silver,loyalty,getussdcodes,Back,available,2359,eligible,/loyalty/getussdcodes,,,,,success,,,OK,200,0,,flagged_fraud,,multi_sim,Ooredoo_Anniversary,OkHttp-library-4.12.0,Vivo Y35,SmartSeg_Synthetic_v1.csv,,,1.1131677178473622,,-0.6004562591894422,1179.5
2026-02-23 10:50:28.300,72,cba22c01a7ae392f9c50830c86f4e84b,mbukdqp1hkf286ut,fr,Silver,Gold,loyalty,getussdcodes,View Details,available,2208,pending,/loyalty/getussdcodes,,,,,success,,,OK,200,1,,retry_attempt,Claim Gift,,Ooredoo_Anniversary,OkHttp-library-4.12.0,Tecno Spark 10,SmartSeg_Synthetic_v1.csv,,,0.9205961841968634,,1.6650014220014935,1104.5
2026-02-23 10:15:05.892,156,2aa99f7863b1b1e2af64163ab2074438,wh55hewlgje2ab2r,ar,Bronze,Silver,gamification,getAvailableGames,,available,282,eligible,/gamification/getAvailableGames,,,https://tn-oo-boxofjoy.timwe.com,,success,,,OK,200,0,,retry_attempt,,data_sharing;family_plan;auto_renewal,,OkHttp-library-4.12.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,,,-1.5356473509744002,,-0.6004562591894422,141.0
2026-02-23 14:23:29.410,136,35c2f549130c7b1c88d6e3843129fb6c,dp5gjlqm5k8p4q0b,en,Bronze,Silver,loyalty,getpromos,Skip,partial,909,not_eligible,/loyalty/getpromos,,,,,success,,,OK,200,0,,manual_review,Spin Wheel,,GameZone_Launch,Retrofit/2.9.0,Samsung Galaxy A54,SmartSeg_Synthetic_v1.csv,,,-0.7360291284653752,,-0.6004562591894422,454.5
2026-02-23 15:53:58.788,333,28453a8cd79ec886e03e44afa7ae70d2,loeazc0b4mskyvk7,fr,Gold,Platinum,loyalty,getussdcodes,,unavailable,1980,not_eligible,/loyalty/getussdcodes,,,,,success,,,OK,200,0,,discount_applied,Complete Survey,cashback;priority_support;data_sharing,Back_to_School,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,0.6298259214663088,,-0.6004562591894422,990.0
2026-02-23 17:35:03.436,??,9723b4607fbcceef6bc2d4015fc17c23,noemqgy27vylienf,fr,Silver,Gold,colors,options,Subscribe,,1946,not_eligible,/colors/options,,,,,success,,,OK,200,1,,vip_fast_track,,esim,,OkHttp-library-4.12.0,Nokia G60,SmartSeg_Synthetic_v1.csv,,,0.5864654436906999,,1.6650014220014935,973.5
2026-02-23 11:15:59.322,1316,7645e092f7e5c99bce1299049320c640,0v60xng2igsb98v3,ar,Gold,Platinum,loyalty,getussdcodes,Confirm,,1565,not_eligible,/loyalty/getussdcodes,,,,,success,,,OK,200,1,,manual_review,,auto_renewal,Spring_Sale,Retrofit/2.9.0,Huawei P40,SmartSeg_Synthetic_v1.csv,,,0.10057303096990468,,1.6650014220014935,783.0
2026-02-23 13:22:45.743,35,6cc1c0c96a1fd1b18bd066292e597dab,9419qzpniqfg51bx,ar,Platinum,Platinum,markiNharek,status,Check In,,2479,eligible,/markiNharek/status,,,,MainAccount,success,,,OK,200,0,,manual_review,,,Back_to_School,OkHttp-library-4.12.0,Samsung Galaxy S23,SmartSeg_Synthetic_v1.csv,,,1.2662046982318647,,-0.6004562591894422,1239.5
